Timestamp,Latitude,Longitude,RedPixels,OrangePixels,GreenPixels
2025-06-17 10-52-34,12.87,80.34,299,703,211
2025-06-17 10-52-34,12.87,80.35,299,703,211
2025-06-17 10-52-34,12.87,80.36,299,703,211
2025-06-17 10-52-34,12.87,80.37,299,703,211
2025-06-17 10-52-34,12.87,80.38,299,703,211
2025-06-17 10-52-34,12.87,80.39,299,703,211
2025-06-17 10-52-34,12.88,79.95,299,703,7509
2025-06-17 10-52-34,12.88,79.96,299,703,9806
2025-06-17 10-52-34,12.88,79.97,299,703,8979
2025-06-17 10-52-34,12.88,79.98,299,706,7786
2025-06-17 10-52-34,12.88,79.99,438,706,7958
2025-06-17 10-52-34,12.88,80,438,1199,7489
2025-06-17 10-52-34,12.88,80.01,438,1642,7550
2025-06-17 10-52-34,12.88,80.02,299,1683,5919
2025-06-17 10-52-34,12.88,80.03,299,1546,4107
2025-06-17 10-52-34,12.88,80.04,303,1132,7279
2025-06-17 10-52-34,12.88,80.05,490,1683,12478
2025-06-17 10-52-34,12.88,80.06,458,1878,14141
2025-06-17 10-52-34,12.88,80.07,456,1603,13323
2025-06-17 10-52-34,12.88,80.08,454,1500,13107
2025-06-17 10-52-34,12.88,80.09,467,1383,13064
2025-06-17 10-52-34,12.88,80.1,471,1508,11836
2025-06-17 10-52-34,12.88,80.11,434,1486,9700
2025-06-17 10-52-34,12.88,80.12,301,1269,6054
2025-06-17 10-52-34,12.88,80.13,300,1022,4414
2025-06-17 10-52-34,12.88,80.14,396,1016,6089
2025-06-17 10-52-34,12.88,80.15,682,745,6641
2025-06-17 10-52-34,12.88,80.16,299,1133,6912
2025-06-17 10-52-34,12.88,80.17,299,1133,6251
2025-06-17 10-52-34,12.88,80.18,299,718,3981
2025-06-17 10-52-34,12.88,80.19,299,970,3824
2025-06-17 10-52-34,12.88,80.2,299,1768,5725
2025-06-17 10-52-34,12.88,80.21,299,2008,6364
2025-06-17 10-52-34,12.88,80.22,299,2004,8186
2025-06-17 10-52-34,12.88,80.23,299,2364,7533
2025-06-17 10-52-34,12.88,80.24,316,1948,7314
2025-06-17 10-52-34,12.88,80.25,317,1919,6098
2025-06-17 10-52-34,12.88,80.26,320,2296,6065
2025-06-17 10-52-34,12.88,80.27,299,1190,4024
2025-06-17 10-52-34,12.88,80.28,299,739,2629
2025-06-17 10-52-34,12.88,80.29,299,703,841
2025-06-17 10-52-34,12.88,80.3,299,703,615
2025-06-17 10-52-34,12.88,80.31,299,703,211
2025-06-17 10-52-34,12.88,80.32,299,703,211
2025-06-17 10-52-34,12.88,80.33,299,703,211
2025-06-17 10-52-34,12.88,80.34,299,703,211
2025-06-17 10-52-34,12.88,80.35,299,703,211
2025-06-17 10-52-34,12.88,80.36,299,703,211
2025-06-17 10-52-34,12.88,80.37,299,703,211
2025-06-17 10-52-34,12.88,80.38,299,703,211
2025-06-17 10-52-34,12.88,80.39,299,703,211
2025-06-17 10-52-34,12.89,79.95,299,703,5312
2025-06-17 10-52-34,12.89,79.96,299,703,6207
2025-06-17 10-52-34,12.89,79.97,299,703,5142
2025-06-17 10-52-34,12.89,79.98,299,713,4803
2025-06-17 10-52-34,12.89,79.99,438,716,5404
2025-06-17 10-52-34,12.89,80,438,1206,6839
2025-06-17 10-52-34,12.89,80.01,438,1644,7451
2025-06-17 10-52-34,12.89,80.02,438,1643,7488
2025-06-17 10-52-34,12.89,80.03,438,1607,7678
2025-06-17 10-52-34,12.89,80.04,440,1387,11720
2025-06-17 10-52-34,12.89,80.05,455,1481,13833
2025-06-17 10-52-34,12.89,80.06,431,2229,16111
2025-06-17 10-52-34,12.89,80.07,427,1935,13853
2025-06-17 10-52-34,12.89,80.08,429,1803,13958
2025-06-17 10-52-34,12.89,80.09,427,1424,13327
2025-06-17 10-52-34,12.89,80.1,428,1356,12083
2025-06-17 10-52-34,12.89,80.11,299,992,8983
2025-06-17 10-52-34,12.89,80.12,299,1213,5317
2025-06-17 10-52-34,12.89,80.13,299,705,5322
2025-06-17 10-52-34,12.89,80.14,299,706,4406
2025-06-17 10-52-34,12.89,80.15,299,1132,5070
2025-06-17 10-52-34,12.89,80.16,299,1132,5849
2025-06-17 10-52-34,12.89,80.17,480,1190,6249
2025-06-17 10-52-34,12.89,80.18,541,789,5836
2025-06-17 10-52-34,12.89,80.19,694,1282,4971
2025-06-17 10-52-34,12.89,80.2,693,1963,7755
2025-06-17 10-52-34,12.89,80.21,465,1820,7728
2025-06-17 10-52-34,12.89,80.22,514,1795,9434
2025-06-17 10-52-34,12.89,80.23,529,1445,8607
2025-06-17 10-52-34,12.89,80.24,353,1106,8514
2025-06-17 10-52-34,12.89,80.25,299,1118,6661
2025-06-17 10-52-34,12.89,80.26,299,1443,6333
2025-06-17 10-52-34,12.89,80.27,299,1053,3030
2025-06-17 10-52-34,12.89,80.28,299,1098,2469
2025-06-17 10-52-34,12.89,80.29,299,703,680
2025-06-17 10-52-34,12.89,80.3,299,703,211
2025-06-18 08-59-21,12.75,79.95,299,1367,4542
2025-06-18 08-59-21,12.75,79.96,342,1521,6572
2025-06-18 08-59-21,12.75,79.97,364,2240,9348
2025-06-18 08-59-21,12.75,79.98,505,1984,8811
2025-06-18 08-59-21,12.75,79.99,503,1797,9944
2025-06-18 08-59-21,12.75,80,484,1458,9822
2025-06-18 08-59-21,12.75,80.01,839,845,8140
2025-06-18 08-59-21,12.75,80.02,842,851,7571
2025-06-18 08-59-21,12.75,80.03,795,805,6340
2025-06-18 08-59-21,12.75,80.04,682,711,5584
2025-06-18 08-59-21,12.75,80.05,682,703,5194
2025-06-18 08-59-21,12.75,80.06,299,703,4226
2025-06-18 08-59-21,12.75,80.07,299,703,3622
2025-06-18 08-59-21,12.75,80.08,299,703,5410
2025-06-18 08-59-21,12.75,80.09,299,703,5689
2025-06-18 08-59-21,12.75,80.1,299,703,4910
2025-06-18 08-59-21,12.75,80.11,299,703,3873
2025-06-18 08-59-21,12.75,80.12,299,703,5187
2025-06-18 08-59-21,12.75,80.13,299,703,5593
2025-06-18 08-59-21,12.75,80.14,299,707,5225
2025-06-18 08-59-21,12.75,80.15,299,716,2474
2025-06-18 08-59-21,12.75,80.16,299,725,2947
2025-06-18 08-59-21,12.75,80.17,299,719,5026
2025-06-18 08-59-21,12.75,80.18,299,705,7114
2025-06-18 08-59-21,12.75,80.19,299,703,6897
2025-06-18 08-59-21,12.75,80.2,299,703,6469
2025-06-18 08-59-21,12.75,80.21,299,703,7920
2025-06-18 08-59-21,12.75,80.22,299,703,8286
2025-06-18 08-59-21,12.75,80.23,299,703,7882
2025-06-18 08-59-21,12.75,80.24,299,703,6002
2025-06-18 08-59-21,12.75,80.25,299,703,3213
2025-06-18 08-59-21,12.75,80.26,299,703,2647
2025-06-18 08-59-21,12.75,80.27,299,703,1940
2025-06-18 08-59-21,12.75,80.28,299,703,956
2025-06-18 08-59-21,12.75,80.29,299,703,615
2025-06-18 08-59-21,12.75,80.3,299,703,211
2025-06-18 08-59-21,12.75,80.31,299,703,211
2025-06-18 08-59-21,12.75,80.32,299,703,211
2025-06-18 08-59-21,12.75,80.33,299,703,211
2025-06-18 08-59-21,12.75,80.34,299,703,211
2025-06-18 08-59-21,12.75,80.35,299,703,211
2025-06-18 08-59-21,12.75,80.36,299,703,211
2025-06-18 08-59-21,12.75,80.37,299,703,211
2025-06-18 08-59-21,12.75,80.38,299,703,211
2025-06-18 08-59-21,12.75,80.39,299,703,211
2025-06-18 08-59-21,12.76,79.95,299,1200,7001
2025-06-18 08-59-21,12.76,79.96,343,1876,7810
2025-06-18 08-59-21,12.76,79.97,349,2311,8448
2025-06-18 08-59-21,12.76,79.98,623,2272,10781
2025-06-18 08-59-21,12.76,79.99,627,2273,9683
2025-06-18 08-59-21,12.76,80,845,1820,7461
2025-06-18 08-59-21,12.76,80.01,729,1755,5734
2025-06-18 08-59-21,12.76,80.02,706,1690,5112
2025-06-18 08-59-21,12.76,80.03,682,1165,3810
2025-06-18 08-59-21,12.76,80.04,682,788,3804
2025-06-18 08-59-21,12.76,80.05,299,1138,2427
2025-06-18 08-59-21,12.76,80.06,299,705,2533
2025-06-18 08-59-21,12.76,80.07,299,703,2520
2025-06-18 08-59-21,12.76,80.08,299,703,5315
2025-06-18 08-59-21,12.76,80.09,299,703,5656
2025-06-18 08-59-21,12.76,80.1,299,703,5733
2025-06-18 08-59-21,12.76,80.11,299,703,4731
2025-06-18 08-59-21,12.76,80.12,299,705,5459
2025-06-18 08-59-21,12.76,80.13,299,705,5945
2025-06-18 08-59-21,12.76,80.14,299,705,5072
2025-06-18 08-59-21,12.76,80.15,299,706,3109
2025-06-18 08-59-21,12.76,80.16,300,714,2398
2025-06-18 08-59-21,12.76,80.17,299,714,2369
2025-06-18 08-59-21,12.76,80.18,299,705,5696
2025-06-18 08-59-21,12.76,80.19,299,703,6150
2025-06-18 08-59-21,12.76,80.2,299,759,6312
2025-06-18 08-59-21,12.76,80.21,299,761,6197
2025-06-18 08-59-21,12.76,80.22,299,703,8766
2025-06-18 08-59-21,12.76,80.23,299,703,7699
2025-06-18 08-59-21,12.76,80.24,299,703,6415
2025-06-18 08-59-21,12.76,80.25,299,703,3162
2025-06-18 08-59-21,12.76,80.26,299,703,3142
2025-06-18 08-59-21,12.76,80.27,299,703,2820
2025-06-18 08-59-21,12.76,80.28,299,703,1606
2025-06-18 08-59-21,12.76,80.29,299,703,615
2025-06-18 08-59-21,12.76,80.3,299,703,211
2025-06-18 08-59-21,12.76,80.31,299,703,211
2025-06-18 08-59-21,12.76,80.32,299,703,211
2025-06-18 08-59-21,12.76,80.33,299,703,211
2025-06-18 08-59-21,12.76,80.34,299,703,211
2025-06-18 08-59-21,12.76,80.35,299,703,211
2025-06-18 08-59-21,12.76,80.36,299,703,211
2025-06-18 08-59-21,12.76,80.37,299,703,211
2025-06-18 08-59-21,12.76,80.38,299,703,211
2025-06-18 08-59-21,12.76,80.39,299,703,211
2025-06-18 08-59-21,12.77,79.95,299,934,5173
2025-06-18 08-59-21,12.77,79.96,299,804,7079
2025-06-18 08-59-21,12.77,79.97,461,983,8238
2025-06-18 08-59-21,12.77,79.98,598,1421,11690
2025-06-18 08-59-21,12.77,79.99,600,1179,9978
2025-06-18 08-59-21,12.77,80,461,1127,9542
2025-06-18 08-59-21,12.77,80.01,461,1487,8362
2025-06-18 08-59-21,12.77,80.02,821,1506,6689
2025-06-18 08-59-21,12.77,80.03,821,984,4566
2025-06-18 08-59-21,12.77,80.04,682,752,2819
2025-06-18 08-59-21,12.77,80.05,682,703,1629
2025-06-18 08-59-21,12.77,80.06,299,703,2417
2025-06-18 08-59-21,12.77,80.07,299,703,2692
2025-06-18 08-59-21,12.77,80.08,299,703,6318
2025-06-18 08-59-21,12.77,80.09,299,703,7249
2025-06-18 08-59-21,12.77,80.1,299,703,7116
2025-06-18 08-59-21,12.77,80.11,299,703,5981
2025-06-18 08-59-21,12.77,80.12,299,703,6906
2025-06-18 08-59-21,12.77,80.13,299,703,7471
2025-06-18 08-59-21,12.77,80.14,299,703,5401
2025-06-18 08-59-21,12.77,80.15,299,703,4031
2025-06-18 08-59-21,12.77,80.16,299,707,2855
2025-06-18 08-59-21,12.77,80.17,299,707,3068
2025-06-18 08-59-21,12.77,80.18,299,707,5027
2025-06-18 08-59-21,12.77,80.19,299,807,6655
2025-06-18 08-59-21,12.77,80.2,317,916,5774
2025-06-18 08-59-21,12.77,80.21,299,823,6015
2025-06-18 08-59-21,12.77,80.22,338,777,8928
2025-06-18 08-59-21,12.77,80.23,299,728,9463
2025-06-18 08-59-21,12.77,80.24,299,729,8693
2025-06-18 08-59-21,12.77,80.25,299,722,4720
2025-06-18 08-59-21,12.77,80.26,299,703,4070
2025-06-18 08-59-21,12.77,80.27,299,703,2834
2025-06-18 08-59-21,12.77,80.28,299,703,1519
2025-06-18 08-59-21,12.77,80.29,299,703,615
2025-06-18 08-59-21,12.77,80.3,299,703,211
2025-06-18 08-59-21,12.77,80.31,299,703,211
2025-06-18 08-59-21,12.77,80.32,299,703,211
2025-06-18 08-59-21,12.77,80.33,299,703,211
2025-06-18 08-59-21,12.77,80.34,299,703,211
2025-06-18 08-59-21,12.77,80.35,299,703,211
2025-06-18 08-59-21,12.77,80.36,299,703,211
2025-06-18 08-59-21,12.77,80.37,299,703,211
2025-06-18 08-59-21,12.77,80.38,299,703,211
2025-06-18 08-59-21,12.77,80.39,299,703,211
2025-06-18 08-59-21,12.78,79.95,299,1119,4420
2025-06-18 08-59-21,12.78,79.96,299,1119,7867
2025-06-18 08-59-21,12.78,79.97,438,1155,8474
2025-06-18 08-59-21,12.78,79.98,834,789,10775
2025-06-18 08-59-21,12.78,79.99,993,972,9748
2025-06-18 08-59-21,12.78,80,913,969,9328
2025-06-18 08-59-21,12.78,80.01,930,995,8499
2025-06-18 08-59-21,12.78,80.02,970,978,6329
2025-06-18 08-59-21,12.78,80.03,821,839,3434
2025-06-18 08-59-21,12.78,80.04,299,1205,3500
2025-06-18 08-59-21,12.78,80.05,682,703,2941
2025-06-18 08-59-21,12.78,80.06,299,703,2999
2025-06-18 08-59-21,12.78,80.07,299,703,3470
2025-06-18 08-59-21,12.78,80.08,299,703,5783
2025-06-18 08-59-21,12.78,80.09,299,703,7373
2025-06-18 08-59-21,12.78,80.1,299,703,6239
2025-06-18 08-59-21,12.78,80.11,299,703,6393
2025-06-18 08-59-21,12.78,80.12,299,703,7956
2025-06-18 08-59-21,12.78,80.13,299,715,8150
2025-06-18 08-59-21,12.78,80.14,299,723,6633
2025-06-18 08-59-21,12.78,80.15,299,742,3836
2025-06-18 08-59-21,12.78,80.16,299,756,2534
2025-06-18 08-59-21,12.78,80.17,299,755,3288
2025-06-18 08-59-21,12.78,80.18,307,741,4355
2025-06-18 08-59-21,12.78,80.19,308,893,7053
2025-06-18 08-59-21,12.78,80.2,311,883,7140
2025-06-18 08-59-21,12.78,80.21,327,996,7016
2025-06-18 08-59-21,12.78,80.22,322,832,8899
2025-06-18 08-59-21,12.78,80.23,300,791,9813
2025-06-18 08-59-21,12.78,80.24,300,798,8695
2025-06-18 08-59-21,12.78,80.25,300,720,5009
2025-06-18 08-59-21,12.78,80.26,299,703,4186
2025-06-18 08-59-21,12.78,80.27,299,1119,3468
2025-06-18 08-59-21,12.78,80.28,299,703,2417
2025-06-18 08-59-21,12.78,80.29,299,703,615
2025-06-18 08-59-21,12.78,80.3,299,703,211
2025-06-18 08-59-21,12.78,80.31,299,703,211
2025-06-18 08-59-21,12.78,80.32,299,703,211
2025-06-18 08-59-21,12.78,80.33,299,703,211
2025-06-18 08-59-21,12.78,80.34,299,703,211
2025-06-18 08-59-21,12.78,80.35,299,703,211
2025-06-18 08-59-21,12.78,80.36,299,703,211
2025-06-18 08-59-21,12.78,80.37,299,703,211
2025-06-18 08-59-21,12.78,80.38,299,703,211
2025-06-18 08-59-21,12.78,80.39,299,703,211
2025-06-18 08-59-21,12.79,79.95,299,703,5605
2025-06-18 08-59-21,12.79,79.96,682,703,7247
2025-06-18 08-59-21,12.79,79.97,808,703,7185
2025-06-18 08-59-21,12.79,79.98,821,725,5831
2025-06-18 08-59-21,12.79,79.99,897,918,6910
2025-06-18 08-59-21,12.79,80,512,1150,7497
2025-06-18 08-59-21,12.79,80.01,514,1282,8416
2025-06-18 08-59-21,12.79,80.02,453,1254,6088
2025-06-18 08-59-21,12.79,80.03,330,1038,4023
2025-06-18 08-59-21,12.79,80.04,697,1008,3083
2025-06-18 08-59-21,12.79,80.05,682,934,3066
2025-06-18 08-59-21,12.79,80.06,299,1050,4166
2025-06-18 08-59-21,12.79,80.07,299,703,4186
2025-06-18 08-59-21,12.79,80.08,299,703,5700
2025-06-18 08-59-21,12.79,80.09,299,703,7972
2025-06-18 08-59-21,12.79,80.1,299,703,8228
2025-06-18 08-59-21,12.79,80.11,299,703,8912
2025-06-18 08-59-21,12.79,80.12,299,703,10813
2025-06-18 08-59-21,12.79,80.13,299,711,9468
2025-06-18 08-59-21,12.79,80.14,299,713,7673
2025-06-18 08-59-21,12.79,80.15,299,749,4023
2025-06-18 08-59-21,12.79,80.16,299,746,3932
2025-06-18 08-59-21,12.79,80.17,299,744,5408
2025-06-18 08-59-21,12.79,80.18,308,712,6396
2025-06-18 08-59-21,12.79,80.19,308,914,7324
2025-06-18 08-59-21,12.79,80.2,309,983,7842
2025-06-18 08-59-21,12.79,80.21,305,1043,9234
2025-06-18 08-59-21,12.79,80.22,322,1044,10686
2025-06-18 08-59-21,12.79,80.23,300,860,10099
2025-06-18 08-59-21,12.79,80.24,302,860,9016
2025-06-18 08-59-21,12.79,80.25,300,804,6175
2025-06-18 08-59-21,12.79,80.26,299,725,4374
2025-06-18 08-59-21,12.79,80.27,299,1141,3677
2025-06-18 08-59-21,12.79,80.28,299,703,1121
2025-06-18 08-59-21,12.79,80.29,299,703,615
2025-06-18 08-59-21,12.79,80.3,299,703,211
2025-06-18 08-59-21,12.79,80.31,299,703,211
2025-06-18 08-59-21,12.79,80.32,299,703,211
2025-06-18 08-59-21,12.79,80.33,299,703,211
2025-06-18 08-59-21,12.79,80.34,299,703,211
2025-06-18 08-59-21,12.79,80.35,299,703,211
2025-06-18 08-59-21,12.79,80.36,299,703,211
2025-06-18 08-59-21,12.79,80.37,299,703,211
2025-06-18 08-59-21,12.79,80.38,299,703,211
2025-06-18 08-59-21,12.79,80.39,299,703,211
2025-06-18 08-59-21,12.8,79.95,299,703,7123
2025-06-18 08-59-21,12.8,79.96,299,703,7277
2025-06-18 08-59-21,12.8,79.97,299,703,6738
2025-06-18 08-59-21,12.8,79.98,299,710,5047
2025-06-18 08-59-21,12.8,79.99,399,826,6344
2025-06-18 08-59-21,12.8,80,371,1333,8157
2025-06-18 08-59-21,12.8,80.01,373,1316,7887
2025-06-18 08-59-21,12.8,80.02,372,1290,6018
2025-06-18 08-59-21,12.8,80.03,372,868,5222
2025-06-18 08-59-21,12.8,80.04,372,830,4098
2025-06-18 08-59-21,12.8,80.05,355,829,5716
2025-06-18 08-59-21,12.8,80.06,299,879,6122
2025-06-18 08-59-21,12.8,80.07,299,750,5695
2025-06-18 08-59-21,12.8,80.08,299,703,5002
2025-06-18 08-59-21,12.8,80.09,299,703,6971
2025-06-18 08-59-21,12.8,80.1,299,703,9453
2025-06-18 08-59-21,12.8,80.11,299,750,9946
2025-06-18 08-59-21,12.8,80.12,299,703,12119
2025-06-18 08-59-21,12.8,80.13,299,739,8692
2025-06-18 08-59-21,12.8,80.14,299,739,7863
2025-06-18 08-59-21,12.8,80.15,299,739,7024
2025-06-18 08-59-21,12.8,80.16,299,738,7284
2025-06-18 08-59-21,12.8,80.17,299,703,7944
2025-06-18 08-59-21,12.8,80.18,308,703,7526
2025-06-18 08-59-21,12.8,80.19,310,828,6555
2025-06-18 08-59-21,12.8,80.2,312,1005,7071
2025-06-18 08-59-21,12.8,80.21,336,961,11040
2025-06-18 08-59-21,12.8,80.22,355,1067,11400
2025-06-18 08-59-21,12.8,80.23,351,834,10752
2025-06-18 08-59-21,12.8,80.24,331,896,9137
2025-06-18 08-59-21,12.8,80.25,300,834,5919
2025-06-18 08-59-21,12.8,80.26,322,703,4341
2025-06-18 08-59-21,12.8,80.27,304,1119,2580
2025-06-18 08-59-21,12.8,80.28,299,703,719
2025-06-18 08-59-21,12.8,80.29,299,703,615
2025-06-18 08-59-21,12.8,80.3,299,703,211
2025-06-18 08-59-21,12.8,80.31,299,703,211
2025-06-18 08-59-21,12.8,80.32,299,703,211
2025-06-18 08-59-21,12.8,80.33,299,703,211
2025-06-18 08-59-21,12.8,80.34,299,703,211
2025-06-18 08-59-21,12.8,80.35,299,703,211
2025-06-18 08-59-21,12.8,80.36,299,703,211
2025-06-18 08-59-21,12.8,80.37,299,703,211
2025-06-18 08-59-21,12.8,80.38,299,703,211
2025-06-18 08-59-21,12.8,80.39,299,703,211
2025-06-18 08-59-21,12.81,79.95,299,703,6974
2025-06-18 08-59-21,12.81,79.96,299,703,6527
2025-06-18 08-59-21,12.81,79.97,299,707,4760
2025-06-18 08-59-21,12.81,79.98,299,729,4795
2025-06-18 08-59-21,12.81,79.99,299,787,5215
2025-06-18 08-59-21,12.81,80,299,1328,7190
2025-06-18 08-59-21,12.81,80.01,299,1420,6031
2025-06-18 08-59-21,12.81,80.02,299,1381,5309
2025-06-18 08-59-21,12.81,80.03,299,1381,5479
2025-06-18 08-59-21,12.81,80.04,299,1456,4503
2025-06-18 08-59-21,12.81,80.05,299,1354,5964
2025-06-18 08-59-21,12.81,80.06,299,1353,6544
2025-06-18 08-59-21,12.81,80.07,299,849,6399
2025-06-18 08-59-21,12.81,80.08,299,703,4648
2025-06-18 08-59-21,12.81,80.09,299,705,5792
2025-06-18 08-59-21,12.81,80.1,299,705,7986
2025-06-18 08-59-21,12.81,80.11,299,764,9072
2025-06-18 08-59-21,12.81,80.12,299,703,7166
2025-06-18 08-59-21,12.81,80.13,299,707,7511
