Timestamp,Latitude,Longitude,RedPixels,OrangePixels,GreenPixels
2025-06-18 08-59-21,12.81,80.14,299,710,8398
2025-06-18 08-59-21,12.81,80.15,299,821,10431
2025-06-18 08-59-21,12.81,80.16,299,824,10118
2025-06-18 08-59-21,12.81,80.17,299,753,9236
2025-06-18 08-59-21,12.81,80.18,299,751,8449
2025-06-18 08-59-21,12.81,80.19,301,745,7727
2025-06-18 08-59-21,12.81,80.2,301,840,8489
2025-06-18 08-59-21,12.81,80.21,302,842,11508
2025-06-18 08-59-21,12.81,80.22,308,839,11650
2025-06-18 08-59-21,12.81,80.23,370,885,9843
2025-06-18 08-59-21,12.81,80.24,361,876,8759
2025-06-18 08-59-21,12.81,80.25,362,874,6458
2025-06-18 08-59-21,12.81,80.26,303,1119,5196
2025-06-18 08-59-21,12.81,80.27,299,703,3402
2025-06-18 08-59-21,12.81,80.28,299,703,694
2025-06-18 08-59-21,12.81,80.29,299,703,615
2025-06-18 08-59-21,12.81,80.3,299,703,211
2025-06-18 08-59-21,12.81,80.31,299,703,211
2025-06-18 08-59-21,12.81,80.32,299,703,211
2025-06-18 08-59-21,12.81,80.33,299,703,211
2025-06-18 08-59-21,12.81,80.34,299,703,211
2025-06-18 08-59-21,12.81,80.35,299,703,211
2025-06-18 08-59-21,12.81,80.36,299,703,211
2025-06-18 08-59-21,12.81,80.37,299,703,211
2025-06-18 08-59-21,12.81,80.38,299,703,211
2025-06-18 08-59-21,12.81,80.39,299,703,211
2025-06-18 08-59-21,12.82,79.95,299,709,6910
2025-06-18 08-59-21,12.82,79.96,299,710,5609
2025-06-18 08-59-21,12.82,79.97,299,706,4877
2025-06-18 08-59-21,12.82,79.98,299,766,4772
2025-06-18 08-59-21,12.82,79.99,299,805,4790
2025-06-18 08-59-21,12.82,80,299,1262,4123
2025-06-18 08-59-21,12.82,80.01,299,2219,5204
2025-06-18 08-59-21,12.82,80.02,355,3225,6214
2025-06-18 08-59-21,12.82,80.03,353,2266,6039
2025-06-18 08-59-21,12.82,80.04,354,1944,6414
2025-06-18 08-59-21,12.82,80.05,300,1848,7956
2025-06-18 08-59-21,12.82,80.06,300,1779,7709
2025-06-18 08-59-21,12.82,80.07,300,1244,6850
2025-06-18 08-59-21,12.82,80.08,299,755,5564
2025-06-18 08-59-21,12.82,80.09,299,764,6064
2025-06-18 08-59-21,12.82,80.1,299,805,8944
2025-06-18 08-59-21,12.82,80.11,299,761,7838
2025-06-18 08-59-21,12.82,80.12,299,704,6712
2025-06-18 08-59-21,12.82,80.13,299,742,9657
2025-06-18 08-59-21,12.82,80.14,299,784,12484
2025-06-18 08-59-21,12.82,80.15,299,748,14506
2025-06-18 08-59-21,12.82,80.16,299,748,14152
2025-06-18 08-59-21,12.82,80.17,299,710,10052
2025-06-18 08-59-21,12.82,80.18,299,710,8659
2025-06-18 08-59-21,12.82,80.19,299,707,7328
2025-06-18 08-59-21,12.82,80.2,390,808,8129
2025-06-18 08-59-21,12.82,80.21,391,881,11100
2025-06-18 08-59-21,12.82,80.22,389,831,9174
2025-06-18 08-59-21,12.82,80.23,327,823,7911
2025-06-18 08-59-21,12.82,80.24,311,806,6959
2025-06-18 08-59-21,12.82,80.25,376,743,5979
2025-06-18 08-59-21,12.82,80.26,315,738,6083
2025-06-18 08-59-21,12.82,80.27,299,703,3044
2025-06-18 08-59-21,12.82,80.28,299,703,692
2025-06-18 08-59-21,12.82,80.29,299,703,615
2025-06-18 08-59-21,12.82,80.3,299,703,211
2025-06-18 08-59-21,12.82,80.31,299,703,211
2025-06-18 08-59-21,12.82,80.32,299,703,211
2025-06-18 08-59-21,12.82,80.33,299,703,211
2025-06-18 08-59-21,12.82,80.34,299,703,211
2025-06-18 08-59-21,12.82,80.35,299,703,211
2025-06-18 08-59-21,12.82,80.36,299,703,211
2025-06-18 08-59-21,12.82,80.37,299,703,211
2025-06-18 08-59-21,12.82,80.38,299,703,211
2025-06-18 08-59-21,12.82,80.39,299,703,211
2025-06-18 08-59-21,12.83,79.95,299,736,6228
2025-06-18 08-59-21,12.83,79.96,299,735,5107
2025-06-18 08-59-21,12.83,79.97,299,737,5114
2025-06-18 08-59-21,12.83,79.98,299,757,4501
2025-06-18 08-59-21,12.83,79.99,299,761,3866
2025-06-18 08-59-21,12.83,80,299,881,2647
2025-06-18 08-59-21,12.83,80.01,299,2157,2724
2025-06-18 08-59-21,12.83,80.02,353,3046,5047
2025-06-18 08-59-21,12.83,80.03,400,2062,6389
2025-06-18 08-59-21,12.83,80.04,382,2097,7744
2025-06-18 08-59-21,12.83,80.05,361,2010,8410
2025-06-18 08-59-21,12.83,80.06,358,2007,7859
2025-06-18 08-59-21,12.83,80.07,333,1436,6422
2025-06-18 08-59-21,12.83,80.08,303,765,5331
2025-06-18 08-59-21,12.83,80.09,306,815,5862
2025-06-18 08-59-21,12.83,80.1,299,805,8225
2025-06-18 08-59-21,12.83,80.11,299,809,8024
2025-06-18 08-59-21,12.83,80.12,299,753,8005
2025-06-18 08-59-21,12.83,80.13,299,753,9408
2025-06-18 08-59-21,12.83,80.14,299,795,12503
2025-06-18 08-59-21,12.83,80.15,299,800,13341
2025-06-18 08-59-21,12.83,80.16,299,786,11256
2025-06-18 08-59-21,12.83,80.17,299,790,9000
2025-06-18 08-59-21,12.83,80.18,299,749,8012
2025-06-18 08-59-21,12.83,80.19,299,751,7475
2025-06-18 08-59-21,12.83,80.2,395,711,8071
2025-06-18 08-59-21,12.83,80.21,395,742,8174
2025-06-18 08-59-21,12.83,80.22,396,732,7319
2025-06-18 08-59-21,12.83,80.23,340,703,6195
2025-06-18 08-59-21,12.83,80.24,336,703,6512
2025-06-18 08-59-21,12.83,80.25,336,1119,4676
2025-06-18 08-59-21,12.83,80.26,336,775,5459
2025-06-18 08-59-21,12.83,80.27,299,703,2180
2025-06-18 08-59-21,12.83,80.28,299,703,657
2025-06-18 08-59-21,12.83,80.29,299,703,615
2025-06-18 08-59-21,12.83,80.3,299,703,211
2025-06-18 08-59-21,12.83,80.31,299,703,211
2025-06-18 08-59-21,12.83,80.32,299,703,211
2025-06-18 08-59-21,12.83,80.33,299,703,211
2025-06-18 08-59-21,12.83,80.34,299,703,211
2025-06-18 08-59-21,12.83,80.35,299,703,211
2025-06-18 08-59-21,12.83,80.36,299,703,211
2025-06-18 08-59-21,12.83,80.37,299,703,211
2025-06-18 08-59-21,12.83,80.38,299,703,211
2025-06-18 08-59-21,12.83,80.39,299,703,211
2025-06-18 08-59-21,12.84,79.95,299,703,6703
2025-06-18 08-59-21,12.84,79.96,299,703,5628
2025-06-18 08-59-21,12.84,79.97,299,703,5959
2025-06-18 08-59-21,12.84,79.98,328,706,5520
2025-06-18 08-59-21,12.84,79.99,299,711,2428
2025-06-18 08-59-21,12.84,80,299,818,1826
2025-06-18 08-59-21,12.84,80.01,299,1544,2534
2025-06-18 08-59-21,12.84,80.02,299,3059,4818
2025-06-18 08-59-21,12.84,80.03,299,2014,5299
2025-06-18 08-59-21,12.84,80.04,306,2136,6645
2025-06-18 08-59-21,12.84,80.05,306,2120,8138
2025-06-18 08-59-21,12.84,80.06,299,1996,9401
2025-06-18 08-59-21,12.84,80.07,299,1752,7398
2025-06-18 08-59-21,12.84,80.08,299,820,7505
2025-06-18 08-59-21,12.84,80.09,335,776,6369
2025-06-18 08-59-21,12.84,80.1,299,759,7547
2025-06-18 08-59-21,12.84,80.11,309,937,8569
2025-06-18 08-59-21,12.84,80.12,309,971,9442
2025-06-18 08-59-21,12.84,80.13,310,930,10332
2025-06-18 08-59-21,12.84,80.14,318,923,12603
2025-06-18 08-59-21,12.84,80.15,305,768,11925
2025-06-18 08-59-21,12.84,80.16,308,798,10612
2025-06-18 08-59-21,12.84,80.17,305,770,9181
2025-06-18 08-59-21,12.84,80.18,299,766,7764
2025-06-18 08-59-21,12.84,80.19,299,724,6826
2025-06-18 08-59-21,12.84,80.2,361,745,5749
2025-06-18 08-59-21,12.84,80.21,408,806,7739
2025-06-18 08-59-21,12.84,80.22,404,820,7364
2025-06-18 08-59-21,12.84,80.23,407,798,6266
2025-06-18 08-59-21,12.84,80.24,404,796,6600
2025-06-18 08-59-21,12.84,80.25,402,744,5180
2025-06-18 08-59-21,12.84,80.26,397,759,5313
2025-06-18 08-59-21,12.84,80.27,299,716,2324
2025-06-18 08-59-21,12.84,80.28,299,703,645
2025-06-18 08-59-21,12.84,80.29,299,703,615
2025-06-18 08-59-21,12.84,80.3,299,703,211
2025-06-18 08-59-21,12.84,80.31,299,703,211
2025-06-18 08-59-21,12.84,80.32,299,703,211
2025-06-18 08-59-21,12.84,80.33,299,703,211
2025-06-18 08-59-21,12.84,80.34,299,703,211
2025-06-18 08-59-21,12.84,80.35,299,703,211
2025-06-18 08-59-21,12.84,80.36,299,703,211
2025-06-18 08-59-21,12.84,80.37,299,703,211
2025-06-18 08-59-21,12.84,80.38,299,703,211
2025-06-18 08-59-21,12.84,80.39,299,703,211
2025-06-18 08-59-21,12.85,79.95,299,703,10176
2025-06-18 08-59-21,12.85,79.96,299,703,8703
2025-06-18 08-59-21,12.85,79.97,299,703,7625
2025-06-18 08-59-21,12.85,79.98,299,703,4050
2025-06-18 08-59-21,12.85,79.99,299,703,2981
2025-06-18 08-59-21,12.85,80,299,705,3209
2025-06-18 08-59-21,12.85,80.01,299,718,3003
2025-06-18 08-59-21,12.85,80.02,299,1197,3347
2025-06-18 08-59-21,12.85,80.03,299,923,3463
2025-06-18 08-59-21,12.85,80.04,301,1226,4702
2025-06-18 08-59-21,12.85,80.05,301,1251,6351
2025-06-18 08-59-21,12.85,80.06,322,1185,7436
2025-06-18 08-59-21,12.85,80.07,322,1145,7614
2025-06-18 08-59-21,12.85,80.08,344,1097,6210
2025-06-18 08-59-21,12.85,80.09,377,1015,6748
2025-06-18 08-59-21,12.85,80.1,418,1041,8469
2025-06-18 08-59-21,12.85,80.11,422,1190,9414
2025-06-18 08-59-21,12.85,80.12,373,985,9285
2025-06-18 08-59-21,12.85,80.13,310,933,8779
2025-06-18 08-59-21,12.85,80.14,309,844,10174
2025-06-18 08-59-21,12.85,80.15,299,718,10445
2025-06-18 08-59-21,12.85,80.16,299,718,9182
2025-06-18 08-59-21,12.85,80.17,299,714,8826
2025-06-18 08-59-21,12.85,80.18,299,713,6286
2025-06-18 08-59-21,12.85,80.19,300,945,4979
2025-06-18 08-59-21,12.85,80.2,311,1340,6311
2025-06-18 08-59-21,12.85,80.21,316,1587,8209
2025-06-18 08-59-21,12.85,80.22,311,1480,8134
2025-06-18 08-59-21,12.85,80.23,313,1262,6767
2025-06-18 08-59-21,12.85,80.24,337,1340,6663
2025-06-18 08-59-21,12.85,80.25,342,1208,4880
2025-06-18 08-59-21,12.85,80.26,329,975,5075
2025-06-18 08-59-21,12.85,80.27,299,745,2666
2025-06-18 08-59-21,12.85,80.28,299,703,1058
2025-06-18 08-59-21,12.85,80.29,299,703,663
2025-06-18 08-59-21,12.85,80.3,299,703,211
2025-06-18 08-59-21,12.85,80.31,299,703,211
2025-06-18 08-59-21,12.85,80.32,299,703,211
2025-06-18 08-59-21,12.85,80.33,299,703,211
2025-06-18 08-59-21,12.85,80.34,299,703,211
2025-06-18 08-59-21,12.85,80.35,299,703,211
2025-06-18 08-59-21,12.85,80.36,299,703,211
2025-06-18 08-59-21,12.85,80.37,299,703,211
2025-06-18 08-59-21,12.85,80.38,299,703,211
2025-06-18 08-59-21,12.85,80.39,299,703,211
2025-06-18 08-59-21,12.86,79.95,299,703,11126
2025-06-18 08-59-21,12.86,79.96,299,703,12480
2025-06-18 08-59-21,12.86,79.97,299,703,10593
2025-06-18 08-59-21,12.86,79.98,299,704,7076
2025-06-18 08-59-21,12.86,79.99,299,704,4686
2025-06-18 08-59-21,12.86,80,299,704,3877
2025-06-18 08-59-21,12.86,80.01,299,712,3557
2025-06-18 08-59-21,12.86,80.02,299,721,3090
2025-06-18 08-59-21,12.86,80.03,299,1222,2545
2025-06-18 08-59-21,12.86,80.04,345,1005,4414
2025-06-18 08-59-21,12.86,80.05,368,1325,6376
2025-06-18 08-59-21,12.86,80.06,322,1528,7785
2025-06-18 08-59-21,12.86,80.07,380,1578,8034
2025-06-18 08-59-21,12.86,80.08,355,1618,8085
2025-06-18 08-59-21,12.86,80.09,509,1520,9316
2025-06-18 08-59-21,12.86,80.1,456,1389,9864
2025-06-18 08-59-21,12.86,80.11,503,1214,8751
2025-06-18 08-59-21,12.86,80.12,359,980,7526
2025-06-18 08-59-21,12.86,80.13,299,883,5577
2025-06-18 08-59-21,12.86,80.14,299,910,6618
2025-06-18 08-59-21,12.86,80.15,299,882,7070
2025-06-18 08-59-21,12.86,80.16,299,886,7271
2025-06-18 08-59-21,12.86,80.17,299,880,6323
2025-06-18 08-59-21,12.86,80.18,299,703,4437
2025-06-18 08-59-21,12.86,80.19,299,1047,4137
2025-06-18 08-59-21,12.86,80.2,335,1490,5827
2025-06-18 08-59-21,12.86,80.21,339,1699,7361
2025-06-18 08-59-21,12.86,80.22,311,1666,7593
2025-06-18 08-59-21,12.86,80.23,313,1142,6313
2025-06-18 08-59-21,12.86,80.24,311,1092,7243
2025-06-18 08-59-21,12.86,80.25,314,1043,5069
2025-06-18 08-59-21,12.86,80.26,299,1125,4898
2025-06-18 08-59-21,12.86,80.27,299,775,2299
2025-06-18 08-59-21,12.86,80.28,299,703,809
2025-06-18 08-59-21,12.86,80.29,299,703,663
2025-06-18 08-59-21,12.86,80.3,299,703,211
2025-06-18 08-59-21,12.86,80.31,299,703,211
2025-06-18 08-59-21,12.86,80.32,299,703,211
2025-06-18 08-59-21,12.86,80.33,299,703,211
2025-06-18 08-59-21,12.86,80.34,299,703,211
2025-06-18 08-59-21,12.86,80.35,299,703,211
2025-06-18 08-59-21,12.86,80.36,299,703,211
2025-06-18 08-59-21,12.86,80.37,299,703,211
2025-06-18 08-59-21,12.86,80.38,299,703,211
2025-06-18 08-59-21,12.86,80.39,299,703,211
2025-06-18 08-59-21,12.87,79.95,299,703,8987
2025-06-18 08-59-21,12.87,79.96,299,703,10697
2025-06-18 08-59-21,12.87,79.97,299,703,11875
2025-06-18 08-59-21,12.87,79.98,299,703,8521
2025-06-18 08-59-21,12.87,79.99,299,703,6635
2025-06-18 08-59-21,12.87,80,438,704,5555
2025-06-18 08-59-21,12.87,80.01,438,705,4623
2025-06-18 08-59-21,12.87,80.02,299,704,4095
2025-06-18 08-59-21,12.87,80.03,299,1120,3113
2025-06-18 08-59-21,12.87,80.04,301,817,4264
2025-06-18 08-59-21,12.87,80.05,487,1338,8830
2025-06-18 08-59-21,12.87,80.06,452,1342,10356
2025-06-18 08-59-21,12.87,80.07,449,1341,9644
2025-06-18 08-59-21,12.87,80.08,451,1108,9635
2025-06-18 08-59-21,12.87,80.09,518,1258,9450
2025-06-18 08-59-21,12.87,80.1,525,1257,9629
2025-06-18 08-59-21,12.87,80.11,496,1063,7298
2025-06-18 08-59-21,12.87,80.12,503,1053,5616
2025-06-18 08-59-21,12.87,80.13,497,1050,5122
2025-06-18 08-59-21,12.87,80.14,505,1097,7438
2025-06-18 08-59-21,12.87,80.15,507,1068,6916
2025-06-18 08-59-21,12.87,80.16,310,827,6616
2025-06-18 08-59-21,12.87,80.17,309,811,6177
2025-06-18 08-59-21,12.87,80.18,299,703,4519
2025-06-18 08-59-21,12.87,80.19,299,1047,4471
2025-06-18 08-59-21,12.87,80.2,315,1633,5857
2025-06-18 08-59-21,12.87,80.21,315,2260,6205
2025-06-18 08-59-21,12.87,80.22,315,2656,7237
2025-06-18 08-59-21,12.87,80.23,315,2507,5944
2025-06-18 08-59-21,12.87,80.24,315,2499,6304
2025-06-18 08-59-21,12.87,80.25,315,2280,4637
2025-06-18 08-59-21,12.87,80.26,315,1682,4313
2025-06-18 08-59-21,12.87,80.27,299,1283,1632
2025-06-18 08-59-21,12.87,80.28,299,1199,1209
2025-06-18 08-59-21,12.87,80.29,299,1119,259
2025-06-18 08-59-21,12.87,80.3,299,703,211
2025-06-18 08-59-21,12.87,80.31,299,703,211
2025-06-18 08-59-21,12.87,80.32,299,703,211
2025-06-18 08-59-21,12.87,80.33,299,703,211
2025-06-18 08-59-21,12.87,80.34,299,703,211
2025-06-18 08-59-21,12.87,80.35,299,703,211
2025-06-18 08-59-21,12.87,80.36,299,703,211
2025-06-18 08-59-21,12.87,80.37,299,703,211
2025-06-18 08-59-21,12.87,80.38,299,703,211
2025-06-18 08-59-21,12.87,80.39,299,703,211
2025-06-18 08-59-21,12.88,79.95,299,703,7509
2025-06-18 08-59-21,12.88,79.96,299,703,9371
2025-06-18 08-59-21,12.88,79.97,299,703,8479
2025-06-18 08-59-21,12.88,79.98,299,706,7384
2025-06-18 08-59-21,12.88,79.99,438,706,7552
2025-06-18 08-59-21,12.88,80,438,1199,7088
2025-06-18 08-59-21,12.88,80.01,438,1642,7008
2025-06-18 08-59-21,12.88,80.02,299,1643,5773
2025-06-18 08-59-21,12.88,80.03,299,1962,4257
2025-06-18 08-59-21,12.88,80.04,307,1108,7298
2025-06-18 08-59-21,12.88,80.05,529,1663,12441
2025-06-18 08-59-21,12.88,80.06,493,1844,14117
2025-06-18 08-59-21,12.88,80.07,485,1653,13209
2025-06-18 08-59-21,12.88,80.08,485,1574,12817
2025-06-18 08-59-21,12.88,80.09,569,1472,12787
2025-06-18 08-59-21,12.88,80.1,561,1614,12217
2025-06-18 08-59-21,12.88,80.11,536,1529,9765
2025-06-18 08-59-21,12.88,80.12,375,1314,6158
2025-06-18 08-59-21,12.88,80.13,372,1010,5041
2025-06-18 08-59-21,12.88,80.14,491,990,5997
2025-06-18 08-59-21,12.88,80.15,740,765,6542
2025-06-18 08-59-21,12.88,80.16,682,712,6916
2025-06-18 08-59-21,12.88,80.17,682,712,6256
2025-06-18 08-59-21,12.88,80.18,299,1128,3582
2025-06-18 08-59-21,12.88,80.19,299,1386,3418
2025-06-18 08-59-21,12.88,80.2,521,2240,4908
2025-06-18 08-59-21,12.88,80.21,520,2507,5602
2025-06-18 08-59-21,12.88,80.22,516,2950,7181
2025-06-18 08-59-21,12.88,80.23,384,2559,7133
2025-06-18 08-59-21,12.88,80.24,421,2547,6829
2025-06-18 08-59-21,12.88,80.25,376,2022,5336
2025-06-18 08-59-21,12.88,80.26,515,2064,5206
2025-06-18 08-59-21,12.88,80.27,299,1251,3901
2025-06-18 08-59-21,12.88,80.28,360,737,2564
2025-06-18 08-59-21,12.88,80.29,299,703,841
2025-06-18 08-59-21,12.88,80.3,299,703,615
2025-06-18 08-59-21,12.88,80.31,299,703,211
2025-06-18 08-59-21,12.88,80.32,299,703,211
2025-06-18 08-59-21,12.88,80.33,299,703,211
2025-06-18 08-59-21,12.88,80.34,299,703,211
2025-06-18 08-59-21,12.88,80.35,299,703,211
2025-06-18 08-59-21,12.88,80.36,299,703,211
2025-06-18 08-59-21,12.88,80.37,299,703,211
2025-06-18 08-59-21,12.88,80.38,299,703,211
2025-06-18 08-59-21,12.88,80.39,299,703,211
2025-06-18 08-59-21,12.89,79.95,299,703,5312
2025-06-18 08-59-21,12.89,79.96,299,703,6224
2025-06-18 08-59-21,12.89,79.97,299,703,5142
2025-06-18 08-59-21,12.89,79.98,299,713,4803
2025-06-18 08-59-21,12.89,79.99,438,716,5404
2025-06-18 08-59-21,12.89,80,438,1206,6838
2025-06-18 08-59-21,12.89,80.01,438,1519,7930
2025-06-18 08-59-21,12.89,80.02,438,1519,7633
2025-06-18 08-59-21,12.89,80.03,438,1483,7817
2025-06-18 08-59-21,12.89,80.04,439,1378,11727
2025-06-18 08-59-21,12.89,80.05,441,1485,13839
2025-06-18 08-59-21,12.89,80.06,394,2450,15601
2025-06-18 08-59-21,12.89,80.07,395,2137,13682
2025-06-18 08-59-21,12.89,80.08,394,2034,13752
2025-06-18 08-59-21,12.89,80.09,393,1596,13189
2025-06-18 08-59-21,12.89,80.1,395,1503,11944
2025-06-18 08-59-21,12.89,80.11,335,992,8936
2025-06-18 08-59-21,12.89,80.12,299,1213,5309
2025-06-18 08-59-21,12.89,80.13,299,705,5315
2025-06-18 08-59-21,12.89,80.14,299,706,4287
2025-06-18 08-59-21,12.89,80.15,299,1216,4986
2025-06-18 08-59-21,12.89,80.16,682,801,5765
2025-06-18 08-59-21,12.89,80.17,900,800,6233
2025-06-18 08-59-21,12.89,80.18,586,1220,5429
2025-06-18 08-59-21,12.89,80.19,1124,803,5049
2025-06-18 08-59-21,12.89,80.2,1037,2076,7482
2025-06-18 08-59-21,12.89,80.21,777,2081,7078
2025-06-18 08-59-21,12.89,80.22,749,2482,8908
2025-06-18 08-59-21,12.89,80.23,1096,1616,8348
2025-06-18 08-59-21,12.89,80.24,971,1536,7814
2025-06-18 08-59-21,12.89,80.25,520,1959,6254
2025-06-18 08-59-21,12.89,80.26,609,2327,5417
2025-06-18 08-59-21,12.89,80.27,299,1551,3156
2025-06-18 08-59-21,12.89,80.28,359,1099,2392
2025-06-18 08-59-21,12.89,80.29,299,703,680
